Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Greece,1.1213496,1.144938,1.1394947,1.1757838,1.1830419,1.2211461,1.281024,1.3046123,1.3064264,1.340902,1.379006,1.424368,1.4860603,1.714685,2.1701198,2.4658804,2.7870436,3.1317952,3.5255377,4.19871,5.2347794,6.5176177,7.885737,9.477037,11.226196,13.394502,16.477306,19.17907,21.773777,24.74711,29.80381,35.602394,41.255013,47.200382,52.332985,57.008682,61.68029,65.09491,68.19749,69.9956,72.20129,74.63734,77.34619,80.07702,82.39833,85.31941,88.04617,90.595116,94.357346,95.49914,100.0,103.32986,104.88138,103.91514,102.5515,100.771324,99.9393,101.059875,101.69212,101.94942,100.6771,101.90921,111.738625,115.610146
Grenada,3.911007861963297,4.047339444768134,4.219148349491527,4.641081183445616,4.950047298092967,5.297762774449205,5.811001413459321,6.075556448693891,6.30583315177831,6.700833913898654,7.027041090130185,7.413867826096609,8.014455567843587,8.81067262075065,10.326203406146984,11.633871773263575,17.307959,20.502468,24.220669,29.27864,35.66766,42.368713,45.67887,48.463158,51.205982,52.486843,52.779236,52.318825,54.41158,57.45479,59.019993,60.580837,62.86979,64.63555,67.07273,68.3262,69.714836,70.58245,71.55486,71.96804,73.53825,75.84808,76.65755,78.30946,80.1207,82.90553,86.43064,89.765854,96.97699,96.677666,100.0,103.03347,105.51738,105.470955,104.43354,103.89523,105.60992,106.569336,107.42626,108.06883,107.26833,108.57648,111.37834,114.38123
Guatemala,1.7552589,1.7455465,1.7813747,1.7840726,1.7806193,1.7663743,1.778461,1.7870942,1.8215196,1.859722,1.9033202,1.8946868,1.904723,2.1674993,2.525026,2.8573005,3.1637459,3.5536642,3.8481913,4.284706,4.748476,5.291373,5.3076377,5.5485344,5.737559,6.809725,9.324633,10.473726,11.6083145,12.930168,18.260225,24.316488,26.759304,29.92217,33.17032,35.96041,39.936523,43.62382,46.508865,48.93366,51.858707,55.637066,60.161823,63.532978,68.3479,74.57347,79.466125,84.887,94.526566,96.28391,100.0,106.21413,110.230934,115.01868,118.95043,121.791824,127.20966,132.8381,137.822,142.9214,147.51552,153.80122,164.39064,225.02972454562627
Guinea,2.5569749216592026,2.646107045798447,2.7584338618521786,3.0342890155934494,3.2362877419266596,3.463620384635632,3.799170292765089,3.972133532515234,4.122685966979951,4.380933221505023,4.594203968670071,4.84710713271457,5.239764945765361,5.760323100680127,6.751160845842724,7.606100375134711,8.526779911714646,9.66208036805524,10.08496736110911,10.775644502760182,13.262157242209248,14.657911549109079,15.8403261890108,17.324119906033324,18.52835335756827,20.15409845073156,21.31055848588169,22.13376236539123,23.051006920145166,24.323974527333817,25.990104643794556,28.165622813001878,30.273919045520646,32.884438617783296,37.10130710740788,41.23513268944677,44.4439487763623,46.17232002100184,49.296479371897114,52.117761051399945,56.20589114355619,59.524779730504655,63.218191608593955,66.38873360629779,32.263134,42.385147,57.090786,67.46736,83.02912,86.918526,100.0,121.316925,139.789,156.40654,166.02634,185.58437,200.75159,218.64731,240.13513,262.87595,290.74506,327.37106,361.72223,389.95456
Guinea-Bissau,2.0446588963889005,2.1159324896618013,2.2057534815697983,2.426338239532861,2.587864459191058,2.769648686489182,3.0379677454786918,3.1762760346635925,3.296663752154988,3.503168533238278,3.673708309298171,3.87593974297721,4.189924555221651,4.606183570325174,5.3984968595028455,6.082140527508434,6.818352521316277,7.726183942918526,8.064341210395234,8.61663413679318,10.60494866840378,11.721049353084736,12.66655515066477,13.853055651008908,14.816008638601101,16.116019107941153,17.040770570757058,1.1885633,1.9050505,3.4441054,4.580728,7.219012,12.242263,18.13179,20.883533,30.357414,45.75896,68.227036,73.69458,72.15709,78.3888,81.01336,83.6869,80.75569,81.46901,84.181274,85.8268,89.789795,99.18188,97.54399,100.0,105.046104,107.28416,108.57921,106.94048,108.5197,110.15088,112.01366,112.440796,112.71807,114.00307,116.55958,127.508995,273.242146570697
Guyana,2.1402249591857996,2.214829835100763,2.30884900332478,2.539743753271722,2.708819606210298,2.8991003132450377,3.1799604352383977,3.324733166327481,3.450747729543646,3.666904413402367,3.84541511066437,4.057098713565674,4.385758977220235,4.821473675248384,5.650819186124306,6.366415926509209,7.137038002975009,8.08730089067611,8.44126341482227,9.01937016306583,11.10061725752272,12.268883781849718,13.258581922018509,14.500538704838272,15.50849950563844,16.869271641566982,17.83724540249974,18.52627894541836,19.294025892458333,20.3595181747887,21.754093158804007,23.575033303918296,25.33970771662865,27.524750322120504,37.9868,42.625187,45.649323,47.27246,49.440598,53.167538,56.436565,57.919388,61.01287,64.66204,67.68076,72.36803,77.20015,86.61869,93.63655,96.400986,100.0,104.97774,107.48873,109.532364,110.46627,109.359695,110.27395,112.37429,113.81587,116.191475,117.34565,123.25149,130.78838,134.47806
Haiti,0.8529712,0.885211,0.8802989,0.9182118,1.0023397,1.0250322,1.1101286,1.0775429,1.0917256,1.1071537,1.122305,1.2298172,1.2690445,1.5576116,1.7904854,2.0908136,2.2379682,2.383255,2.3195364,2.6232548,3.089625,3.4251068,3.6771686,4.0538454,4.313374,4.7726984,4.9292393,4.3648677,4.544066,4.8586926,5.89243,6.801037,8.117616,10.529032,14.670271,18.720467,22.57381,27.214764,28.648718,29.50944,32.26362,36.560078,39.1313,50.36182,60.953835,69.47092,77.35255,82.42473,95.02068,95.39496,100.0,106.332794,111.66862,116.989655,121.011955,129.15828,144.01524,159.3962,179.29109,212.82532,261.34164,305.35556,409.12738,559.7415
Honduras,1.5619303,1.5863432,1.6036683,1.6530848,1.7270124,1.7820398,1.8138355,1.851778,1.8862438,1.9099767,1.965001,2.008688,2.0812473,2.1893308,2.4706497,2.6775954,2.8083537,3.0452302,3.2202797,3.6110723,4.2632875,4.664279,5.083254,5.502765,5.762846,5.9566317,6.2159076,6.370507,6.656623,7.3123274,9.01775,12.081283,13.139589,14.551918,17.713955,22.933289,28.400087,34.136868,38.80273,43.32858,48.115536,52.77031,56.828613,61.18974,66.15454,71.98214,75.99712,81.26845,90.535835,95.51199,100.0,106.76228,112.309845,118.10717,125.34625,129.30447,132.82751,138.05344,144.0551,150.34436,155.55891,162.52933,177.30266,189.11678
Hong Kong,3.7229109972368035,3.8526858191774687,4.0162317089821595,4.417872013237245,4.711978644211065,5.042971016644251,5.531525844662018,5.7833573123581035,6.002559037483263,6.37856254683866,6.68908104402222,7.0573036506195095,7.629006594584706,8.386930210971187,9.829572728383722,11.074349807975983,12.414843194371878,14.067820905758948,14.683537009852397,15.689150911033853,19.309470196941238,28.989092,32.16933,35.349567,38.40749,39.752975,41.09846,43.42248,46.84735,51.61771,56.99965,63.360126,69.47597,75.59181,82.19692,89.65825,95.28482,100.78908,103.724686,99.56591,95.89641,94.30629,91.493004,89.04666,88.80203,89.535934,91.32687,93.1854,97.19531,97.75851,100.0,105.30525,109.57423,114.32755,119.384995,122.95562,125.918,127.79906,130.87407,134.64745,134.98535,137.10295,139.68236,142.61095
Hungary,1.5581590465976227,1.6124740202775,1.680923281600743,1.849022780626579,1.9721159483268913,2.1106469956294904,2.315123042894611,2.4205226830954785,2.5122657173197935,2.6696353858639537,2.7995974520754676,2.95371056035476,2.2356448,2.311388,2.3529246,2.4433277,2.5710747,2.6715753,2.7967958,3.0478477,3.3308666,3.486132,3.7244372,3.9955723,4.3339114,4.6347866,4.880044,5.3033543,6.13723,7.1897125,9.229405,12.442858,15.386305,18.84272,22.39798,28.737833,35.482323,41.97739,47.91878,52.709576,57.877018,63.153557,66.478874,69.57746,74.27001,76.915146,79.93816,86.30024,91.514946,95.369286,100.0,103.929924,109.80419,111.70731,111.45311,111.38441,111.82411,114.45002,117.71213,121.642044,125.68877,132.11267,151.41188,177.34113
Iceland,0.04152889,0.04348557,0.04827607,0.054517213,0.06500908,0.069765836,0.07722146,0.079785384,0.09193814,0.1119469,0.12691697,0.13546087,0.14875136,0.18051712,0.2572661,0.3842561,0.50735295,0.66116583,0.9504259,1.3728375,2.1763377,3.3035336,4.9633355,9.130058,11.946899,15.769266,19.258753,22.782675,28.643633,34.589535,39.95462,42.67504,44.35973,46.15313,46.869728,47.643654,48.7206,49.60509,50.428158,52.057915,54.731853,58.237476,61.264088,62.52347,64.498085,67.06966,71.55466,75.16928,84.71156,94.8796,100.0,104.00103,109.39442,113.63047,115.95378,117.84737,119.84715,121.95696,125.228966,129.00333,132.67725,138.57375,150.0875,163.1996
India,2.5274868,2.570333,2.663693,2.7421696,3.1083937,3.4029064,3.7704833,4.2629914,4.401002,4.375294,4.5980954,4.739714,5.045051,5.899724,7.5869703,8.023102,7.4106226,8.0262575,8.228765,8.745175,9.73741,11.014232,11.883336,13.29366,14.399548,15.199648,16.526535,17.981056,19.668303,21.059694,22.949007,26.132092,29.212494,31.060738,34.24382,37.745213,41.13366,44.080578,49.912807,52.243645,54.33832,56.391926,58.815174,61.053596,63.353638,66.04385,69.8721,74.32497,80.530556,89.294174,100.0,108.9118,119.23554,131.1804,139.92445,146.7905,154.05402,159.1812,165.45107,171.62158,182.98882,192.37872,205.26624,216.86203
Indonesia,0.0002776838,0.00031570406,0.00073053245,0.001796458,0.0037545022,0.01527193,0.18879986,0.38892773,0.890034,1.0278101,1.155253,1.2041636,1.2826961,1.6808691,2.361483,2.8140779,3.3720715,3.744756,4.0485525,4.7057443,5.5544457,6.235749,6.824742,7.6300435,8.427768,8.82594,9.339846,10.206457,11.027605,11.735085,12.652674,13.844437,14.886025,16.325785,17.718702,19.387861,20.93371,22.237072,35.234875,42.45021,44.016037,49.077934,54.918266,58.629265,62.184578,68.68486,77.68853,82.665695,91.11964,95.11652,100.0,105.35605,109.86476,116.90985,124.38615,132.301,136.96567,142.18242,146.7299,151.17668,154.08073,156.48459,163.07175,169.0567
Iran,0.14143422,0.14590716,0.14695963,0.1475061,0.1531327,0.15643175,0.15582457,0.15831403,0.15940697,0.16513477,0.16788736,0.17493074,0.18612322,0.20439957,0.23352434,0.26360035,0.2932716,0.3732989,0.4170569,0.46079463,0.55592066,0.69047344,0.81952107,0.98129606,1.1043527,1.1528265,1.365281,1.7553612,2.2586346,2.7634315,2.974217,3.4836578,4.3827105,5.3119607,6.9824142,10.449601,13.473437,15.810975,18.635784,22.37612,25.615454,28.503403,32.589634,37.956497,43.55945,49.41084,54.35978,63.78633,79.99477,90.8353,100.0,126.29339,160.71693,219.54422,256.00293,287.96408,308.8283,333.6733,393.78162,550.92944,719.48157,1031.6575,1480.3094,2140.2195
Iraq,59.059853,59.600994,60.371254,62.75891,62.702343,62.416683,63.65454,65.74938,67.19355,71.04996,74.14461,76.81077,80.794136,84.745766,91.27119,99.95763,112.77542,123.11441,128.79237,68.53364718918239,84.34799469973355,93.22506309293755,100.74528035155177,110.18228387165671,117.84126988217027,128.1810913755257,135.5362360276221,140.77185457727097,146.60557660527613,154.70171534221925,0.030567551,0.085880265,0.15768975,0.4851992,2.6613178,12.96889,10.878652,13.387617,15.364804,17.297352,18.15858,21.131882,25.213863,33.689808,42.773224,58.581985,89.76574,80.72858,90.95112,97.20275,100.0,105.80145,112.243805,114.35343,116.91034,118.53929,119.19898,119.41838,119.85717,119.6187,120.305504,127.5742,133.94623,139.78409
Ireland,5.073161,5.213028,5.4352975,5.568659,5.942722,6.2391524,6.4297147,6.6343927,6.9449387,7.4601626,8.0724325,8.795864,9.552819,10.64326,12.450073,15.049131,17.755823,20.147932,21.701563,24.586887,29.050503,34.969112,40.96531,45.245213,49.159424,51.811813,53.794674,55.494267,56.678833,58.99646,60.953568,62.91067,64.842026,65.79482,67.31416,69.01375,70.22546,71.3082,73.02507,74.215294,78.35475,82.15715,85.95956,88.96145,90.89951,93.13251,96.79798,101.52728,105.6246,100.9269,100.0,102.54898,104.28692,104.8241,105.02422,104.676636,104.6977,105.07689,105.57194,106.56204,106.214455,108.70023,117.21087,124.59448
Israel,0.0008868669,0.0009470836,0.001036187,0.0011043799,0.0011615067,0.0012510396,0.0013502516,0.0013732881,0.0014018419,0.0014362999,0.0015240684,0.0017065386,0.0019263659,0.0023122628,0.003229768,0.004499284,0.0059080487,0.007953221,0.011973648,0.021350216,0.049324337,0.10693518,0.23564701,0.57957745,2.7426512,11.242997,16.6271,19.798689,23.046244,27.737158,32.504036,38.723766,43.376698,48.11509,54.02146,59.386574,66.16656,72.10142,76.06115,80.0019,80.82803,81.75862,86.47802,87.08575,86.753395,87.89289,89.70658,90.1149,94.21707,97.379166,100.0,103.48495,105.22268,106.87494,107.38771,106.742,106.15326,106.42864,107.273766,108.185356,107.52065,109.14443,113.9398,118.75416
Italy,4.1478357,4.2328954,4.4314666,4.76182,5.043354,5.2712765,5.394972,5.596384,5.6678677,5.818477,6.107558,6.4002113,6.768192,7.499063,8.935866,10.450541,12.1868105,14.274417,16.000767,18.368652,22.237856,26.233843,30.55729,35.032887,38.81451,42.38777,44.856243,46.985695,49.362347,52.452347,55.83899,59.328926,62.455914,65.34558,67.99328,71.55302,74.42013,75.94061,77.425316,78.71326,80.71075,82.95868,85.003876,87.27565,89.2016,90.97251,92.8746,94.57397,97.74015,98.497406,100.0,102.78063,105.90656,107.198616,107.457016,107.4987,107.39764,108.714905,109.95152,110.6236,110.47126,112.54125,121.77109,128.6173
Jamaica,0.11311686,0.12069394,0.122392714,0.12454989,0.1270576,0.13040122,0.13288197,0.13689971,0.14501609,0.15415712,0.17686138,0.18629903,0.19641078,0.2311413,0.2939151,0.3449862,0.37877294,0.42116144,0.56814593,0.73335856,0.9336253,1.0525665,1.1214613,1.2513502,1.5994104,2.0100286,2.313651,2.4675655,2.6715534,3.0543745,3.7251205,5.6275806,9.977509,12.17954,16.4501,19.72511,24.93385,27.34185,29.70197,31.470497,34.041977,36.357483,38.930264,42.857143,48.666214,55.991875,60.785378,66.40488,81.02911,88.80163,100.0,107.555855,114.94922,125.6872,136.08665,141.11035,144.42789,150.75153,156.38457,162.49153,170.9846,181.00906,199.74272,212.67435
Japan,18.972569,19.991104,21.357584,22.790016,23.656126,25.230675,26.502512,27.559921,29.031466,30.555565,32.671284,34.760727,36.44437,40.67506,50.120724,56.00052,61.250027,66.249146,69.03795,71.59363,77.1626,80.95295,83.171906,84.75194,86.6687,88.430046,88.956726,89.06897,89.673355,91.71099,94.53433,97.608055,99.32623,100.560905,101.26026,101.13075,101.2689,103.03888,103.72097,103.366974,102.66762,101.907814,100.966705,100.70768,100.69905,100.41412,100.66451,100.72495,102.115036,100.73359,100.0,99.72755,99.6836,100.01758,102.77729,103.59466,103.46282,103.96379,104.99209,105.48427,105.4579,105.211815,107.83969,111.36404
Jordan,3.316135563416915,3.431730833514145,3.5774072522720823,3.9351632388187467,4.197134975218811,4.491962216122525,4.927136207945382,5.151451880985725,5.346703026336607,7.6639023,8.116073,8.506931,9.158363,10.177662,12.154949,13.611091,15.176366,17.387033,18.59048,21.238972,23.598858,25.41597,27.303879,28.67458,29.777826,30.666716,30.666716,30.605383,32.629387,41.019287,47.661186,51.548195,53.607975,55.385975,57.33373,58.682865,62.497963,64.39658,66.387505,66.789986,67.2354,68.42695,69.681206,70.81701,73.197784,75.75509,80.49108,84.30951,96.088585,95.37842,100.0,104.162445,108.865616,114.11797,117.426796,116.39714,115.491066,119.32987,124.65474,125.604004,126.02264,127.71902,133.12045,135.89584
Kazakhstan,1.9878014661969963,2.0570930988792107,2.1444163681664827,2.358867153123372,2.5159016867724264,2.6926308977879585,2.953488598703221,3.0879508410432512,3.204990843052461,3.4057531840664206,3.5715506270998154,3.7681584530253445,4.0734120438543036,4.478095818738151,5.248376632176667,5.913009685649722,6.628749256346648,7.511335899090708,7.840089762770628,8.377024647510078,10.310048560778295,11.395112960199905,12.314326338062942,13.467832890374908,14.404008290582327,15.667868351343328,16.566904526472484,17.206866172090148,17.919935375607388,18.909544954706785,20.204800477285996,21.896056097299034,23.53505314286215,0.37366349,7.388719,20.404339,28.399277,33.343037,35.725838,38.689663,43.789307,47.447525,50.217,53.45008,57.128544,61.458885,66.819145,74.0669,86.7619,93.10947,100.0,108.4529,114.087776,120.86783,129.1466,137.7714,157.55687,169.2833,179.71735,189.30267,202.02032,218.26573,251.0664,288.03592
Kenya,0.74124426,0.7594567,0.7831328,0.7885965,0.78781337,0.8160055,0.8569233,0.8719982,0.8751959,0.87369496,0.892816,0.9265663,0.98060036,1.0716118,1.2624652,1.5038509,1.6760273,1.9244307,2.250271,2.4298282,2.7665582,3.0875635,3.7256613,4.1503043,4.5771255,5.1724524,5.3035364,5.7616386,6.468302,7.360236,8.66902,10.410149,13.255488,19.350214,24.92586,25.31329,27.557081,30.688074,32.75106,34.631626,38.08787,40.273582,41.063473,45.094135,50.33589,55.52692,63.552635,69.75466,88.05816,96.18956,100.0,114.02249,124.715256,131.84584,140.91441,150.1896,159.64743,172.42824,180.51479,189.97311,200.24147,212.47209,228.74716,246.29526
Kiribati,1.7670188301340097,1.828614327371694,1.906238709767728,2.096870712812185,2.236463616156836,2.3935637335526767,2.6254482941293382,2.7449759824811535,2.8490164970627547,3.027480414604857,3.1748629418894234,3.349633781165829,3.620983235391123,3.9807192868176005,4.665445968522297,5.256259055537076,5.892502322483216,6.677061164738822,6.969300745743416,7.44659894077172,9.164924292638508,10.129471939015996,10.946589430483883,11.971977444970943,12.804173008061856,13.9276577040922,14.726839049633796,15.295720951372916,15.929590445500128,16.8092853197046,17.96067842266437,19.464088384852634,20.92104406744645,22.725065374635587,25.639167488914563,28.495882109804374,30.713361209809552,31.90776656313169,34.06674292015792,36.01641313810386,38.841549509871676,41.13509512839864,43.68745818864701,45.87848766031583,48.41208478379111,51.81798962156096,80.47306,83.364075,94.75611,104.057785,100.0,101.497406,98.40594,96.9416,98.98124,99.547424,101.456055,101.81676,102.39103,100.5346,103.101494,105.2188,110.84376,121.13346
Kosovo,2.1695989587479017,2.2452277660879476,2.340537321565131,2.57460103851936,2.7459974110878305,2.9388896685491384,3.2236045185536994,3.3703642156023017,3.4981082940775257,3.7172316690355913,3.89819237657371,4.112781278767146,4.445952314244657,4.887647076795533,5.728375126954879,6.453793235999414,7.234991888744964,8.198296873505726,8.557117436048573,9.143158540583451,11.252970179612543,12.437270841017849,13.44055231625203,14.699554614702343,15.721349400567608,17.100797760204937,18.082056695066598,18.780547034057562,19.55883109701583,20.638946968189167,22.052662110716298,23.89859415903947,25.687488243239834,27.902519958176196,31.480542334058423,34.98810261651019,37.71079026667609,39.17731714612882,41.82817336581619,44.22203720168516,47.690824758433166,50.50690917187404,89.35963,88.39024,87.44913,86.23779,86.77389,90.55592,99.02328,96.63656,100.0,107.33642,109.99486,111.93883,112.419,111.815384,112.12083,113.78945,114.98856,118.06564,118.29968,122.26709,136.42624,143.1716
Kuwait,4.414760739143503,4.568652354940448,4.76259090837187,5.2388703165551584,5.587632456855769,5.980135025909543,6.559480778535026,6.858111521330311,7.118048750760009,7.563927132519452,7.93215104954602,8.368802559097913,20.061058,21.719439,24.54136,26.600962,27.993534,30.76196,33.435097,35.79227,38.27204,41.09452,44.290356,46.38005,46.926155,47.625507,48.079666,48.394516,49.10501,50.746117,55.736305,60.785004,60.453438,60.6847,62.222713,63.894466,66.16527,66.616646,66.70302,68.697975,69.943436,70.8527,71.48219,72.16938,73.070465,76.097755,78.42407,82.72559,91.48021,95.697075,100.0,104.8394,108.25208,111.15572,114.38916,118.13163,121.90995,124.55763,125.234146,126.60151,129.26233,133.68779,139.00945,144.07239
Kyrgyzstan,2.0292550651653554,2.0999917051090677,2.1891360132914195,2.4080589535360595,2.568368284338034,2.7487830051813904,3.0150806309107927,3.152346947986221,3.2718277014432244,3.476776739023146,3.6460317208653006,3.8467396051259057,4.158358952371216,4.57148200008905,5.357826244647975,6.036319551535823,6.766985150628442,7.667977249533644,8.003586944168532,8.551719065534785,10.525054247035525,11.632746572451433,12.571129220173793,13.74869099069545,14.704389386666874,15.994605976991737,16.912390646724408,17.565698048376408,18.29363759246938,19.303884483355112,20.62615125625666,22.352676310072425,24.0258529894634,26.097601922100495,29.4441743382876,16.740667,22.088865,27.265486,30.116741,41.26925,48.9869,52.376637,53.494465,55.08572,57.3501,59.838333,63.160633,69.62203,86.69342,92.62028,100.0,116.63633,119.86533,127.79293,137.42117,146.35811,146.9272,151.59259,153.93115,155.67615,165.52333,185.22894,211.0182,233.70958
Laos,1.6149121924118737,1.6712054914930523,1.7421478942688562,1.916370115747415,2.0439467310845316,2.187523523071881,2.399447243250302,2.508685876115077,2.603770485649142,2.7668720618346496,2.9015677629790857,3.061294164538779,3.309285603316769,3.638055238134223,4.2638400050519465,4.803795347567625,5.385270197529105,6.1022934790110765,6.369376802867826,6.805588721735115,8.37599901614587,9.25751749672655,10.004296748368379,10.94141840112551,11.70197778984728,12.728751869821263,13.45913893579575,13.979050950027814,1.6771253,2.70575,3.6701598,4.1634865,4.574195,4.86087,5.1906548,6.2077074,7.016225,8.946309,17.085726,38.48938,48.144302,51.905243,57.423466,66.31799,73.256355,78.50548,83.64413,87.543594,94.22213,94.35516,100.0,107.568985,112.14619,119.2915,124.21733,125.80403,127.81301,128.86807,131.4975,135.86658,142.8013,148.16438,182.17732,239.07155
Latvia,2.073097803806483,2.145362732663029,2.2364330336257234,2.4600858776742065,2.6238587455212454,2.8081713871281027,3.080222462685487,3.2204544647391504,3.342516640086572,3.551893670600262,3.7248054632889183,3.9298497089384425,4.24820169705839,4.670250407261261,5.473583883872856,6.1667362670070975,6.9131881422780985,7.833646478714561,8.176507133753535,8.736481834079132,10.752451586314244,11.884075977221405,12.84273269786624,14.045736086755648,15.022082668218186,16.34017482220732,17.27778853861562,17.945210866554923,18.68887778949054,19.72095140445864,21.07178619600571,1.1299905,11.884067,24.836456,33.75888,42.190475,49.620415,53.812042,56.311188,57.642845,59.172836,60.644485,61.82031,63.63946,67.58026,72.140884,76.856155,84.61323,97.64563,101.09653,100.0,104.370735,106.7272,106.69577,107.35781,107.54487,107.69611,110.852005,113.66149,116.85699,117.112976,120.9494,141.88608,154.56793
Lebanon,4.9659075395156735,5.139011265925672,5.357161462865836,5.892900462953147,6.285202706347753,6.726706013573764,7.378378348937384,7.714290699527415,8.006678967815807,8.508221621770783,8.922415285671805,9.413579167827132,10.176160911496869,11.187138236440747,13.111446757209043,14.771827005125653,16.55988108944704,18.76475101132293,19.586040922843313,20.927406767319642,25.756469522428517,28.467167534064764,30.76353803241581,33.64521760777389,35.983962476039515,39.14132618230202,41.38729017633842,42.9860365375903,44.76741953491614,47.23965318279072,50.4754487461581,54.70052815046048,58.795055659476404,63.86495240196785,72.05454348805664,80.08285673078846,86.31470666562986,89.67138088332932,95.73881875448066,101.21803712485459,109.15760503973513,115.60322705860315,122.77621171972724,128.9337294479543,136.05397561794388,145.62569507238314,154.66751563026818,163.6358805598579,95.03338,96.16912,100.0,104.97149,111.88016,117.27392,119.44889,114.97057,114.06995,118.999306,126.23088,130.02461,240.36913,612.35504,1660.7405,5336.6504
Lesotho,3.23012381482339,3.3427208506445885,3.4846188100281745,3.833095556512357,4.088272441888106,4.37545264724753,4.799339381579459,5.01783690186152,5.2080237511046725,5.534257145061037,5.803673522041373,6.123155940935899,6.619184799986585,5.729151,6.498165,7.4216805,8.268683,9.648587,10.949562,12.70188,14.769092,16.602417,18.617937,21.874653,24.277334,27.511276,32.464672,36.279358,40.435654,46.391117,51.788612,60.943855,71.43139,80.81438,87.453064,95.56069,104.47681,58.32763912627953,62.27426427115259,65.34307,69.34989,62.6811,83.8752,89.43542,93.92814,97.15728,103.057365,111.31477,123.24289,102.46452,100.0,105.03663,111.39285,116.81225,123.0854,127.046844,135.42749,141.4509,148.17236,155.8582,163.61697,173.5121,187.86469,199.77948
Liberia,2.4317200756983386,2.516486012909171,2.6233104370845517,2.885652671908748,3.07775637770936,3.293953003829671,3.6130658121272434,3.7775563508867434,3.9207338901860145,4.166330758580446,4.369154318971059,4.6096688801446115,4.983092130715966,5.478150453405076,6.42045145771375,7.233511296227294,8.109090831021208,9.188777959841966,9.590949597134959,10.247793532893631,12.612503055767807,13.939885557676877,15.064378955438821,16.47548820774913,17.6207316104591,19.166838671394967,20.266648865228454,21.049527642505296,21.921840459978213,23.132451037302793,24.716964838593483,26.785914034104223,28.790934197074115,31.27357600873307,35.2838788380412,39.21520666301513,42.26683710009153,43.91054311310258,46.881663771698264,49.56474339095209,53.452614145160375,41.028664,46.83818,51.676697,55.72251,61.75969,66.29374,73.845856,86.76109,93.20539,100.0,108.48817,115.89985,124.68194,136.97696,147.5909,160.62944,180.57903,223.12979,283.2996,331.33508,357.2309,384.35538,423.15393
Libya,4.978689135551091,5.152238408295892,5.370950095290018,5.90806801744244,10.781985,12.013827,13.48467,14.468526,14.525132,15.946557,15.101968,14.633225,14.596493,15.759964,16.935413,18.479788,19.492334,20.716496,26.80296,25.18432,27.635836,30.730972,33.883602,37.477028,42.15327,46.005424,47.519455,49.589268,52.607742,53.403088,57.91643,64.80622,70.871925,78.71996,82.744606,88.73364,92.30791,95.585106,99.13062,101.75622,98.80529,90.09665,81.2693,79.48856,77.74175,79.80206,80.96659,86.0278,94.94091,97.27637,100.0,115.51848,122.51868,125.71129,128.76978,142.16478,178.91988,225.08769,254.7322,249.22443,252.8308,260.08282,271.81335,278.26395
Lithuania,2.2621384515705336,2.3409930400835517,2.4403678159506352,2.684415008223098,2.8631219177574776,3.0642415720853404,3.3611003105777995,3.514119721144848,3.6473124435666993,3.875782046269963,4.064461236539133,4.2882029584711105,4.635584674923539,5.096118960393646,5.972706424593459,6.729065654633956,7.543584625324587,8.547977274864984,8.922102542795047,9.533139947391835,11.732940982037025,12.967755394895825,14.013829644574411,15.326531929232479,16.391909134268587,17.830194843113315,18.853307229182462,19.581590144101394,20.39307020955943,21.519256058091965,22.99327012441681,0.3728754,4.1785183,21.329325,36.74076,51.307602,63.9422,69.62093,73.14902,73.68121,74.40448,75.42168,75.633995,74.77607,75.64654,77.65759,80.5613,85.18324,94.49027,98.69796,100.0,104.13027,107.347885,108.47233,108.58488,107.624886,108.59946,112.64249,115.6815,118.382095,119.80256,125.41357,150.12636,163.81386
Luxembourg,17.089058,17.171501,17.325348,17.82368,18.37557,18.988153,19.620777,20.045794,20.572083,21.044094,22.020405,23.049246,24.253725,25.725466,28.179844,31.200066,34.256844,36.553936,37.685158,39.39852,41.88059,45.261585,49.496735,53.787743,57.249443,59.593002,59.76854,59.734673,60.592815,62.635376,64.673386,66.69013,68.793655,71.26204,72.82607,74.18624,75.0645,76.09102,76.820404,77.60796,80.05321,82.185684,83.89029,85.6099,87.515305,89.69242,92.0839,94.2133,97.41833,97.77687,100.0,103.41068,106.164345,108.00528,108.684135,109.20011,109.5177,111.41323,113.115845,115.087814,116.03149,118.96351,126.501045,131.23396
Macao,3.180284366522558,3.2911440775638567,3.430852611273344,3.773952508513935,4.025192122157904,4.3079412580541865,4.725287598830861,4.940413794516637,5.127666140878862,5.448865891140989,5.714125287038962,6.028678226937529,6.517053569871302,7.164507304328346,8.396879888043916,9.460226578032238,10.605338605514474,12.017389330776588,12.54336276971132,13.402405108101586,16.49505084562713,18.231045815362577,19.70169566889604,21.54719126661159,23.04497866652671,25.06702888686402,26.505397225615475,27.529272120237476,45.608116,49.60838,53.562016,58.687298,63.21439,67.453476,71.670715,77.80477,81.55689,84.40399,84.5497,81.84059,80.523186,78.92509,76.84342,75.64278,76.38463,79.74242,83.84913,88.52078,96.143326,97.2673,100.0,105.806244,112.26824,118.44365,125.6074,131.3358,134.4471,136.09827,140.18729,144.04515,145.21394,145.25237,146.7703,147.46948
