Country Name,Population,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kyrgyz Republic,7099750.0,17.770297095720153,18.807696936934583,21.25335337159784,22.445677522360103,24.25683471085028,27.44209246378559,29.4172984860914,30.671235286347308,32.29674916421358,34.998898381827885,47.666543338858375,52.7176727197173,61.16054542795706,77.8502027140321,103.92473347752494,114.28808517228246,124.56681853165102,138.72819541324245,156.2650003833305,186.3187152125812,222.7921266281152,216.30442935187853,207.5514501329828,199.01638394948725,197.7148746022076,198.0288268088024,225.8867059035952,263.6983149375312,288.4566155195689,295.5174925092529,605.798144966488,569.548584035047,512.766797900164,448.554190878232,372.48180119768,364.250365258345,394.856922269739,376.427970135858,345.13708226961,258.048055936976,279.621767006739,308.411326685178,321.726775366804,380.505828812441,433.233915720699,476.548239793618,543.113512472219,721.771646044636,966.388569370494,870.198894546917,876.954476440354,1117.40184423062,1168.62244675446,1269.66303464348,1264.52679529608,1105.65202996955,1103.27498361324,1221.39056490366,1283.52040333083,1421.99927504102,1229.51775742135,1349.99730650542,1739.72030814894,1970.15780961839
Lao PDR,7664993.0,22.232482849275733,23.53037753575208,26.590147130260824,28.08186817970708,30.34781347671329,34.3329009505582,36.80408833578634,38.372893193442856,40.40657947433376,43.78724811556107,59.63578445295995,65.95527065651167,76.51817918153382,97.3986696637283,130.02060923399492,142.9862359521999,155.84599636551778,173.5633461062792,195.5037061142432,233.10401723449243,278.7360339296852,270.6192524460508,259.66836854602667,248.9901164312829,483.017781668524,632.801098281291,461.911552367003,274.729585339944,147.070942942331,170.377296803511,200.7349054896,231.806227548139,247.345286150532,283.400573286349,320.968128951646,357.758162193406,371.341879197673,339.09319241187,243.923962451418,272.325307005412,318.749852236965,320.316005439568,313.350817148131,355.097216151461,409.296298284117,466.061506997741,579.391947440719,697.323013673925,885.747376088762,935.03237283283,1125.91610151261,1361.54704394913,1563.5650771337,1812.51774424651,1981.03910900473,2121.01339097363,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131,2526.05105018529,2046.40440255621,2066.94979776957
Latvia,1877445.0,203.4182904966184,215.2935057012154,243.28916882386915,256.93781741761194,277.6703069825762,314.132257134735,336.7426293908545,351.0965638762994,369.70397670867817,400.63573725005136,545.6434806713959,603.4642418098817,700.1106132205387,891.1587164582426,1189.6363640091458,1308.2666420628834,1425.9282859380942,1588.0349215680324,1788.7804053701616,2132.8081535112683,2550.322782488105,2476.0574912505454,2375.86130095224,2278.159582012476,2263.261080031168,2266.85492096805,2585.7467274358805,3018.579832542616,3301.99046731543,3382.817001554656,4032.73891893248,4062.332259684336,4275.856956986766,4158.449002902477,4423.551589371376,2256.77360387054,2360.1714816213,2609.89308697195,2893.79998716563,3063.89794599707,3278.17896440803,3504.61829462397,4003.60935783538,4914.57992829302,6109.73265186817,7283.78738127622,9211.7374468148,13370.9789452508,15677.6080864506,11996.0322729773,11188.4191700977,12902.574053337,13329.3499931271,14484.4715282132,15185.814581236,13321.9753140616,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20262.8433862451,20229.4613617326,22502.8429938094
Lebanon,5773493.0,114.09242154123388,120.7529438359991,136.45503724420857,144.11023562889542,155.7385898603182,176.18921982490693,188.8708332449759,196.92160950551013,207.3580593620132,224.7069391214639,306.03829112909546,338.4685639307283,392.6751867496268,499.8294680880183,667.238394305396,733.7752610651028,799.7688442353843,890.6905532015187,1003.2838618196156,1196.2407427715234,1430.414645878083,1388.761032070435,1332.5634013046313,1277.7648594657198,1269.40864840803,1271.4243472624537,1450.2830837150548,1693.048751267746,959.153901867443,771.001121245521,789.526338484738,1278.42125745633,1559.38100628446,2078.63864215562,2467.76942720577,2958.74263957462,3393.05090749359,3834.0590787531,4124.85527892575,4086.93872789633,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,5912.04532820842,7090.85493856621,7625.81051551165,7834.96257108993,8406.98405608118,8162.37929361396,7577.6413302369,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,7478.423040909915
Lesotho,2311472.0,46.9517802688466,47.0464636332084,53.5421254364935,58.4076957931387,62.6207647163176,64.255497720391,64.2951651830872,64.8393253862871,64.809251529746,67.0950360280091,67.4401975761263,72.4076446248424,73.9566189783241,106.991292251913,128.666618214693,123.231375218727,117.825077692245,149.860460251124,200.845413521682,212.370938385373,306.815565970065,299.839326847018,233.939892397725,252.017748063376,210.998495414288,165.373921882027,191.375758184053,236.451032636079,270.36712009929,279.035252539421,329.563785157203,382.291247739142,443.624297195576,439.365410681482,455.593586203956,513.413448796175,479.671394625707,501.981388900965,464.683745548265,455.650054387377,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,898.482517882593,878.847950537772,1119.47557793042,1280.73390931581,1217.93071228944,1151.03735837227,1173.5377928819,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582577421982,1066.58645143823,1029.99553333827,916.282979328622
Liberia,5493031.0,167.171498224694,157.504686495101,160.280325035358,163.131266223133,173.926490274043,177.562432424897,184.583689159405,192.150746999304,198.647104834485,214.717911590964,220.293848130057,227.078201448463,238.610979665126,244.361727924182,299.413660673331,345.648935641772,347.498456664298,381.089104930355,394.468078319392,434.69976445937,443.027171656595,426.054939761947,422.446142509338,390.759726697144,390.407957992226,379.951475961811,364.288669189794,409.215940071402,424.325719336919,312.289255390892,172.867610123278,177.867006590279,107.842801384441,74.4272028642409,61.490431307467,62.1438140627579,71.4065248720036,122.627993745516,134.675393352518,156.573166945696,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,451.713856283285,448.386367025545,492.252808033724,568.087865520004,638.368751462083,710.744570927863,706.714490064507,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,771.887142089677
Libya,7305659.0,269.038073094669,285.341580882777,382.084505727445,527.861939504427,764.898389420845,1000.53474079103,1250.60018821673,1436.61803256942,1971.86632548697,2174.95045716041,2209.5811758058,2442.58280826718,2829.80145194559,3727.38549878198,6213.50027490617,5720.62691135285,7017.74340734557,7783.46009141417,7251.83754156259,9442.75933267842,11959.5222690783,10044.0410042727,9063.69851267735,8927.36442785362,7811.06937340039,8087.36306792904,6018.91345215523,6464.7328401846,5736.28243992278,5792.5791631313,6502.27886565421,7039.83391970596,7302.68908679226,6477.87035840641,5933.29121354077,5205.25706378741,5591.02027544558,6061.81366033598,5301.08354775559,6894.51875534758,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6172.81246940233
Liechtenstein,39850.0,2383.396972425156,2522.535650153865,2850.553246627948,3010.4707626812165,3253.387723291469,3680.602510070031,3945.522113165097,4113.703272840938,4331.721285385851,4694.140339474374,4262.03220640334,4856.0090432336,5645.23266418851,7282.37355960148,8271.73531542796,10332.5128681378,11326.3488431219,12416.8693020523,17456.9309487089,19674.4126839447,20958.7395302666,19929.4102802351,19885.6126562976,19814.8538489961,18898.3678693391,19684.2626852288,28612.8865004795,38206.2269467289,41568.5441182755,39551.6404002324,49457.5609343203,50811.7464531317,55057.1110625654,55604.5479972049,63935.9902445462,78909.7043377718,80688.7182490376,73590.8620289713,78302.9905905848,82682.284882177,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,196783.729414593,186400.23376784,156224.66938154583
Lithuania,2871585.0,221.2617003905304,234.1785836376458,264.6299654232076,279.475843778156,302.02694222300886,341.68725531739864,366.2809602376307,381.8939906283104,402.1336052328247,435.7786325150234,593.5061397164164,656.3988122295049,761.522793080441,969.3292202977748,1293.9886777361714,1423.024945693638,1551.007612989758,1727.3338900246372,1945.688330932286,2319.8934446877365,2774.0315485907977,2693.2518675743872,2584.266685445817,2477.994784276491,2461.78941811395,2465.698502959204,2812.562804922517,3283.3630883553456,3591.633887433932,3679.550349413744,4386.482003440607,4418.671207661164,4650.925826875428,4523.219102486774,4811.575911094461,2182.69156931505,2340.67545970008,2844.16286797492,3180.64498555255,3127.51176667183,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14294.7178607152,15655.3513307327,16473.5678231709,14300.2553666736,14981.6208126311,16884.7100319318,19368.5391045353,19727.7607453736,20541.824988603,23934.728489916,25085.784063499,27786.0057829276
Luxembourg,666430.0,2261.17741836594,2241.36003221423,2331.55685801925,2461.90112384487,2779.18439746326,2803.85304611765,2925.22204723477,2934.52832111007,3202.50594852825,3690.17182620062,4298.03389742102,4435.39800823681,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.0304234408,12126.9391987909,12481.9658448559,18149.8692500239,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50872.4492684624,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486,128678.189942826
Madagascar,31195932.0,131.69201832961,133.271232882825,137.308007316434,137.433563533649,141.534669132002,143.245722030305,150.690080692721,155.860688364854,163.588485295319,162.904752589963,166.645544206518,174.629594145065,189.640262028465,226.818255725382,255.336638120604,294.992905767807,273.522678185535,286.89632096228,314.983241249429,396.398711932997,577.592700958515,512.913929983213,500.642606965445,476.118671340584,385.408181010621,364.469101913106,404.959271422966,290.831531079348,280.528398357653,271.306183276982,326.099253221978,262.024402380479,290.2120463948,307.887603096441,258.723806434505,273.149653945976,339.877283663608,284.371843967244,284.192923139852,267.360530991414,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,490.206238571448,497.242514792961,506.159368687808
Malawi,21104482.0,12.29149465974461,13.009051295946158,14.700681595896144,15.525397460399534,16.778152481341003,18.981355863322943,20.347581433120222,21.21491400505088,22.33926184467963,24.208305029452184,32.970358331216126,36.46416203500787,42.30399263813414,53.84802211044756,71.8834524641701,79.05165462348269,86.16132732704406,95.95657652164722,108.08656756668914,128.87435031108632,287.470822426729,276.407062724717,253.342697905133,252.442074600122,239.74828969103,216.054136140391,217.8701899466,207.605894737179,229.421843922728,252.19590741943,286.730598968269,325.75273105931,258.393430877557,293.016883079922,169.196526919639,200.362370007247,320.662735559137,366.954461274104,236.045479450504,233.935986197873,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252
Malaysia,35126298.0,240.847414554537,232.943768818315,238.836339180717,291.800006993807,302.933952345239,326.436007443045,338.570121454412,335.425630582949,342.444763417284,368.385655484736,379.626764270849,407.19672797331,472.363509449959,700.728626010603,847.806802570239,810.570999701272,940.437734141673,1091.70837095855,1326.88769798353,1679.87779419937,1886.12339323875,1866.10246831744,1937.74922725899,2124.29229106221,2299.80870816235,2045.57471772113,1759.73185736702,1977.1290866202,2099.95467656701,2243.60219599914,2468.69080320116,2679.20101106745,3141.43321987651,3461.99504214189,3757.65292858601,4363.14458333034,4837.16897250768,4678.56390058182,3294.30978444095,3527.81581379249,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0861000632
Maldives,525994.0,86.0267899715547,91.0488882390154,102.88841862582186,108.6605122910618,117.42840391495822,132.84837681923946,142.41043606429145,148.48079927612537,156.34998346667717,169.43120669909527,156.859236934154,169.767418561131,192.238848639394,228.689027239389,281.484632436928,171.425121922398,151.835059178195,137.259189834243,156.053183880423,240.230509391253,257.612619643525,264.147517599287,274.826568598483,322.84057899403,594.488246882652,668.830135090308,720.452201133255,692.459838892363,799.082501719284,870.378318180563,956.763019768672,1054.33413828759,1194.2325242813,1316.614548774,1419.39276513408,1554.60942754604,1716.74281753716,1898.43225010526,1980.38448396751,2124.06007530631,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0091545343,12530.3602359683
Mali,23769127.0,14.734792455280912,15.59498467779122,17.6228764900426,18.611529004194,20.113306106317985,22.75446126839909,24.39226454418712,45.9854448702914,56.5137530466331,55.0226859514125,57.3207870762744,61.966462690907,75.0521043387011,85.4440876506614,80.2252214087116,121.497572665422,134.927575165475,148.052694572807,169.123319071279,216.320734146311,233.674746866573,200.054495920758,169.684644551965,161.526103492822,150.200065086961,166.239053200941,217.102721333894,240.823694492631,245.533346765602,242.426326634574,292.184532091609,290.949913986172,296.295758235174,288.912651193625,208.873284105014,265.717051612187,267.161312421177,253.332746924326,267.442574037141,306.457426717778,256.199554978241,291.159497911347,318.042432039222,371.627016389759,416.278344366266,461.457920288884,493.628706470251,564.157958339126,658.493183322369,662.883388148082,670.369098976461,789.06272549554,733.738935290444,758.475532598732,797.154510755732,704.821646439506,730.85493818079,775.536492065709,835.086710561793,820.197390833912,804.343956745857,862.467400106111,813.965034073188,869.270234286992
Malta,552747.0,375.064610811945,396.9602474242993,448.5789217720469,473.7444320141372,511.971196730633,579.2000929615318,620.8893159406997,647.3552391291213,681.6637668193063,738.6960459759895,828.444704972702,874.061320293526,975.720889032725,1143.66660675214,1245.3185941538,1560.10508924789,1726.55927652911,2037.86473679743,2558.73545942042,3195.51247976637,3948.26726691223,3898.3701324559,3787.91737037633,3526.91541234641,3332.82104690242,3322.30826002497,4194.53354255539,5083.80117555376,5814.44988643074,6040.83935837364,7192.39410227111,7558.7543893379,8220.33925272398,7296.35435906561,8000.34243622095,9828.23235954568,10061.6952382544,9893.3092968134,10408.0619868925,10609.1947240571,10348.4865480967,10357.7040358668,11251.2060862043,13593.974199672,15212.1267402818,15831.3440511034,16653.607176998,19444.1875016088,22315.3198630182,21176.3112406361,21946.6069676515,23516.9691249323,22878.313086001,25346.5236450477,27356.6080303021,25481.8977555627,26409.6285858968,30259.3952629768,33332.1905601302,32412.2697818499,31796.8213417258,38027.3801730893,36142.2058531852,40395.7692064458
Marshall Islands,38827.0,86.73345888623848,91.79681128782734,103.73359775139286,109.55310640407122,118.39302206210832,133.93966266514158,143.58026965132254,149.70049799219433,157.634323765365,170.82300298710277,373.212871726587,390.174184712831,415.707402467489,472.208860502014,601.578589500316,638.193048864418,671.834758151068,724.219486848706,770.91776875282,859.013585311722,867.961688438292,968.86029296936,1045.54301284547,1199.30481744276,1244.87094639312,1162.01901432695,1425.16418062414,1542.64230430097,1670.28189314997,1670.21520671775,1758.40820990836,1810.63465589888,1963.07234629646,2112.01240099378,2265.0695841717,2490.98744457796,2272.84469502819,2230.75377088451,2254.16054870567,2257.92000318712,2264.79114897645,2394.34501105178,2566.06708799222,2539.3307383954,2566.08291015814,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6258.61193705127,6322.82855503156,6678.34239060448
Mauritania,5022441.0,62.1784959746372,188.158401597739,188.995146612769,188.249348047987,244.294599697524,269.962165823141,273.604362731912,281.533377446756,300.94152952866,276.598267711858,281.327175871626,295.993927021331,335.23154288786,409.721138785311,494.288408290337,550.66258324178,589.237667658903,590.226698413217,577.742777476832,664.383619042778,710.918952530534,728.796521822095,710.21886884239,725.174522510668,649.681186509673,593.219654421302,677.363323878901,745.787178962507,762.423918016846,762.275580637475,772.033092140219,1061.67704285264,1036.47437808576,849.620301696661,864.599478365453,904.719170071042,904.120879798142,859.28395817576,821.266378551937,781.337033563197,680.911061879778,651.817840199777,648.879643934862,732.017820812675,823.554457141893,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2120.82320358953
Mauritius,1261041.0,239.535445444268,281.683081448637,282.342386236302,353.11354761151,297.284380211561,305.47697280765,295.955041673441,304.163949585507,258.734051896237,272.713256163629,271.338746980393,299.604801832026,373.996570209941,467.480218496262,762.940758670279,754.833281472402,787.098225962589,905.949638747869,1102.34753691974,1292.2014302482,1187.35157080412,1180.84070937438,1101.15920527391,1103.09124580137,1041.83252378016,1068.67359316099,1441.71452837714,1839.79109565422,2073.59238787189,2103.48802694458,2539.92846467452,2705.26648158805,3013.23706337167,3013.83313790492,3240.38624662702,3648.01649622256,3951.94494649336,3695.73668844327,3641.62142564086,3745.69625069831,3981.98343249582,3908.55694927435,4073.06053055903,4858.26575549747,5460.60800184198,5354.02974260642,5695.97525509869,6574.6635764099,8030.05228087539,7318.12640972422,8000.37643182154,9197.04299089459,9291.23627601053,9764.64413060045,10366.3550754936,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.97300226707,10239.7970461095,11613.0441587588
Mexico,129739759.0,355.075199563018,373.712216995471,388.456702411498,419.552066324849,480.704214437745,505.854419498816,544.935854193449,575.769037534418,615.922912128842,659.71750685117,699.006845485029,747.912361003254,836.569673446138,993.042879548426,1256.10280601329,1491.97048611111,1465.49877862474,1314.62044481645,1604.40920452482,2049.26468871816,3054.62162291784,3829.14437544129,2620.95793392947,2169.85285279223,2506.30742754755,2601.70825226684,1756.93563367491,1888.2631431041,2278.81222720992,2725.05572275442,3154.46920349038,3708.8420548157,4220.56643677057,6048.34840754271,6202.36588372862,4183.87847727479,4674.36792733681,5567.35599516667,5832.69342004468,6499.97182950425,7524.02713693678,7952.7647961764,7983.03398483743,7434.0746485155,7849.66759649565,8671.75891885163,9512.63575346699,10134.3327138119,10523.7685403244,8423.56933214711,9728.80078377082,10664.4944032313,10744.1335242686,11216.8008505428,11391.3773497683,10021.2386118827,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553568761,8841.27075003163,10314.0506741437,11385.4070757929,13790.0243428344
"Micronesia, Fed. Sts.",112630.0,74.28304192750113,78.61956007829075,88.8428443879328,93.82697405133484,101.39793725162444,114.71288825872816,122.96960512620994,128.2112867596746,135.0062274909895,146.30169782247597,337.4957740742,359.244640147767,403.046469058094,544.204466602069,701.077963162938,683.97674556564,677.970615070457,668.601472729072,737.510432416087,803.032190156421,829.209813066002,958.37442664862,973.688636446563,993.272945205479,971.323735890612,1136.27633295061,1216.15763119676,1230.44156720509,1284.2827275817,1365.61518337828,1459.04369201491,1617.45528154622,1699.3301910196,1853.06259690284,1856.5207426083,2010.11793522635,1973.93821696324,1860.30827128593,1965.15528340681,1971.17209885387,2081.9660133519,2144.5369999555,2156.70532157086,2185.80309035045,2146.40160821979,2246.45370337127,2289.75155559971,2336.97852202403,2415.59355952119,2596.26147447595,2761.24325832248,2890.50493045368,3033.16989526369,2933.88333441237,2945.41495996162,2911.16211045292,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3353.8894298388,3493.87228552999,3835.38184348074,4084.16940424398
Moldova,2457783.0,42.441812520939685,44.91949363864477,50.760594174640126,53.60828984333148,57.9339796967873,65.54151217937641,70.25900920474264,73.25385787288259,77.13616523572357,83.58986209176605,113.8447199285324,125.90861987610594,146.07321356247553,185.93407248671545,248.2093591785832,272.9607421941994,297.51002642063565,331.3324492765612,373.21659925714977,444.9955978563373,532.1071233957734,516.6121865352659,495.7069478098241,475.3221631963482,472.2136943050318,472.963524238716,539.498083306778,629.8057024247432,688.9373616187245,705.8012562297921,1206.50208704977,1037.89950336245,778.017667420102,796.989285042196,573.798647201304,593.593177049161,575.145455139019,657.29213459795,578.734627562193,399.499818596336,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.95758568777,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5738.42473515618,6729.41286813969
Monaco,38956.0,3597.188386582871,3807.186150883515,4302.253108793923,4543.611740282267,4910.238902992003,5555.021155951157,5954.856236156891,6208.686933026659,6537.734872528927,7084.722901601169,12098.2018753587,13334.3998386726,16187.4306500397,20882.02134665,22347.8999054501,27920.7436036735,28396.3794040315,30875.4764291964,37607.7886875432,44989.9653239249,50813.9342272643,44157.4267369518,41479.49844229,39075.8356409009,36582.3672009832,37689.8648613491,52082.4508807502,62456.0708848997,67180.5763713568,66815.7104498273,81734.8664968011,80997.2520924871,88614.926367223,82685.4559266948,86703.8130529474,99032.2375054091,98561.0137425657,88581.7044683607,90947.2051224438,89698.1993575302,81789.0206522549,82402.7809570189,90051.4459877468,111110.451312249,125160.228087598,130538.742587117,143083.461107202,184558.556593338,204263.797114294,169150.267344616,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256580.515122745
Mongolia,3481145.0,57.76665854376691,61.138978211693285,69.08917732291604,72.96511601541877,78.85272151312309,89.2071740018221,95.6280600021812,99.70428554785836,104.98841246115968,113.77240354174924,154.95165433563113,171.3715748711601,198.81717931087644,253.07095618720032,337.83253936109134,371.5211263045369,404.9346408358204,450.9696293575096,507.97726514429087,605.6741507484825,1235.14422497627,1325.46680536613,1429.62551800828,1490.21297634746,1119.71388466075,1137.90764730312,1469.42176378914,1493.28238085822,1543.33555521093,1683.92432862486,1220.17127664137,1098.68017445549,607.813424662797,354.898613087701,422.864349383041,652.67456284915,595.5810149554,515.298004947316,483.878066074871,448.660368337533,476.02755082717,524.453483552485,570.249213248399,643.168068921658,794.154552001815,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902
Montenegro,616177.0,107.21055435063136,113.46932489682794,128.22429385987274,135.4177432704431,146.3446943027322,165.56177590819885,177.47845526743768,185.04362194709165,194.85056231572847,211.1529861861952,287.57856482704466,318.0526969195841,368.989665417438,469.6805767693421,626.9916719372404,689.5151443440749,751.5281031339218,836.9655641772315,942.767429630278,1124.085468928325,1344.134387404754,1304.9932510637118,1252.185368943194,1200.692185006935,1192.8400068546634,1194.73412206992,1362.8043937540622,1590.9268355782872,1740.2969398529708,1782.8961452679416,2125.4341189997585,2141.031135665998,2253.5682192756194,2191.688966373534,2331.4099088007315,2648.348424006471,2729.7338139318767,1375.32668139586,1405.81632669854,1367.90257335097,1627.06511911987,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.40259641346,7328.78943085498,6586.39970256684,7188.86361611271,7387.87296917548,6517.19267514764,7033.43962398373,7803.35824465203,8850.3749248372,8909.6538759126,7677.37132106817,9465.96153027794,10093.4387007266,12221.4775546967
Morocco,37712505.0,174.784133911133,169.318435668945,193.647811889648,210.635650634766,216.263046264648,221.967697143555,210.824432373047,217.304306030273,227.120864868164,246.799652099609,260.26513671875,279.167236328125,317.074066162109,380.527801513672,456.592529296875,521.838928222656,543.368469238281,610.750366210938,712.879638671875,834.812133789063,1109.88220214844,884.443237304688,856.569763183594,766.529602050781,681.909729003906,673.2900390625,855.169311523438,937.457153320313,1086.03527832031,1091.27624511719,1229.07104492188,1292.23376464844,1327.02954101563,1226.43054199219,1358.79443359375,1466.78820800781,1596.83239746094,1426.30114746094,1668.49755859375,1635.65673828125,1499.107421875,1506.24523925781,1596.02062988281,1941.87255859375,2183.55541992188,2242.98828125,2438.12646484375,2755.5859375,3183.20043945313,3119.58862304688,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3455.39624023438,3771.4462890625
Mozambique,33635160.0,9.969991453424669,10.552022665113467,11.924153565360388,12.593104766838872,13.609251069446533,15.396333885375824,16.50451947479316,17.208038336315013,18.120029811891023,19.63606550113008,26.74322365815546,29.577150209075903,34.31400791551098,43.67770845503825,58.30677444441287,64.12111324072096,69.8879770805842,77.83319069843623,87.672181837997,104.53376149405446,124.99709973377897,121.3571894920946,116.44634711650978,111.65776443578696,110.92755508706108,111.10369737661728,126.73330756206065,147.94743903538136,161.83803657995955,165.79952821184608,197.65367439423176,288.708092484444,205.585216062094,205.189844208699,196.763143175646,191.826096861406,244.362651012498,287.532091475389,320.125121723292,354.406245723711,327.12623979157,304.792138621913,313.886661721198,339.488737800648,400.056973161545,436.773856167384,457.487647833183,507.874923914304,592.159111184122,547.697144193651,496.185839392659,618.17649286789,685.685748199513,686.505672517351,697.142680444123,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.985619320596
